Ap0,Ap7,Ap8,Ap9,Ap11,Ap12,Ap13,Ap14,Ap16,Ap18,Ap22,Ap23,Ap26,Ap27,Ap30,Ap34,Ap36,Ap50,Ap52,Ap54,Ap58,Ap62,Ap66,Ap67,Ap69,Ap71,Ap74,Ap79,Ap81,Ap82,Ap84,Ap85,Ap87,Ap88,Ap91,Ap97,Ap99,Ap100,Ap102,Ap103,Ap105,Ap106,Ap107,Ap108,Ap113,Ap117,Ap118,Ap120,Ap128,Ap130,Ap137,Ap139,zona
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-86.0,-64.0,-100.0,-88.0,-75.0,-69.0,-88.0,-85.0,-100.0,-76.0,-100.0,-100.0,-89.0,-100.0,-100.0,-59.0,-81.0,-100.0,-78.0,-100.0,-83.0,-82.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,63.0
-80.0,-72.0,-82.0,-100.0,-82.0,-80.0,-86.0,-80.0,-100.0,-81.0,-73.0,-100.0,-100.0,-100.0,-100.0,-64.0,-77.0,-100.0,-87.0,-100.0,-100.0,-100.0,-88.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-72.0,-82.0,-100.0,-82.0,-80.0,-86.0,-80.0,-100.0,-81.0,-73.0,-100.0,-100.0,-100.0,-100.0,-64.0,-77.0,-100.0,-87.0,-100.0,-100.0,-100.0,-88.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-72.0,-82.0,-100.0,-82.0,-80.0,-86.0,-80.0,-100.0,-81.0,-73.0,-100.0,-100.0,-100.0,-100.0,-64.0,-77.0,-100.0,-87.0,-100.0,-100.0,-100.0,-88.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-72.0,-82.0,-100.0,-82.0,-80.0,-86.0,-80.0,-100.0,-81.0,-73.0,-100.0,-100.0,-100.0,-100.0,-64.0,-77.0,-100.0,-87.0,-100.0,-100.0,-100.0,-88.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-72.0,-82.0,-100.0,-82.0,-80.0,-86.0,-80.0,-100.0,-81.0,-73.0,-100.0,-100.0,-100.0,-100.0,-64.0,-77.0,-100.0,-87.0,-100.0,-100.0,-100.0,-88.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
-80.0,-63.0,-88.0,-88.0,-80.0,-81.0,-100.0,-80.0,-100.0,-81.0,-72.0,-86.0,-86.0,-100.0,-73.0,-68.0,-77.0,-100.0,-87.0,-100.0,-100.0,-91.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-92.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,62.0
